manyID,treatyID,Title,Begin,stateID,Signature,Force,End,StateName,gptadID,destaID,StateSignature,StateRatification,StateForce,StateEnd,Rat=Notif,Coder,Source
COL-SLV[NA]_1984O,COL-SLV[NA]_1984O,Colombia El Salvador,1984-03-02,SLV,1984-03-02,NA,NA,El Salvador,NA,235,1984-03-02,NA,NA,NA,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,ATG,1984-12-08,1986-05-01,1990-02-28,Antigua and Barbuda,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BDI,1984-12-08,1986-05-01,1990-02-28,Burundi,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BEL,1984-12-08,1986-05-01,1990-02-28,Belgium,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BEN,1984-12-08,1986-05-01,1990-02-28,Benin,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BFA,1984-12-08,1986-05-01,1990-02-28,Burkina Faso,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BHS,1984-12-08,1986-05-01,1990-02-28,Bahamas,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BLZ,1984-12-08,1986-05-01,1990-02-28,Belize,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BRB,1984-12-08,1986-05-01,1990-02-28,Barbados,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,BWA,1984-12-08,1986-05-01,1990-02-28,Botswana,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,CAF,1984-12-08,1986-05-01,1990-02-28,Central African Republic,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,CIV,1984-12-08,1986-05-01,1990-02-28,Cote d'Ivoire,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,CMR,1984-12-08,1986-05-01,1990-02-28,Cameroon,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,COD,1984-12-08,1986-05-01,1990-02-28,Democratic Republic of the Congo,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,COG,1984-12-08,1986-05-01,1990-02-28,Congo,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,COM,1984-12-08,1986-05-01,1990-02-28,Comoros,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,CPV,1984-12-08,1986-05-01,1990-02-28,Cape Verde,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,DEU,1984-12-08,1986-05-01,1990-02-28,Germany,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,DJI,1984-12-08,1986-05-01,1990-02-28,Djibouti,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,DMA,1984-12-08,1986-05-01,1990-02-28,Dominica,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,DNK,1984-12-08,1986-05-01,1990-02-28,Denmark,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,ETH,1984-12-08,1986-05-01,1990-02-28,Ethiopia,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,FJI,1984-12-08,1986-05-01,1990-02-28,Fiji,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,FRA,1984-12-08,1986-05-01,1990-02-28,France,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GAB,1984-12-08,1986-05-01,1990-02-28,Gabon,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GBR,1984-12-08,1986-05-01,1990-02-28,United Kingdom,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GHA,1984-12-08,1986-05-01,1990-02-28,Ghana,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GIN,1984-12-08,1986-05-01,1990-02-28,Guinea,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GMB,1984-12-08,1986-05-01,1990-02-28,Gambia,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GNB,1984-12-08,1986-05-01,1990-02-28,Guinea-Bissau,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GNQ,1984-12-08,1986-05-01,1990-02-28,Equatorial Guinea,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GRC,1984-12-08,1986-05-01,1990-02-28,Greece,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GRD,1984-12-08,1986-05-01,1990-02-28,Grenada,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,GUY,1984-12-08,1986-05-01,1990-02-28,Guyana,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,IRL,1984-12-08,1986-05-01,1990-02-28,Ireland,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,ITA,1984-12-08,1986-05-01,1990-02-28,Italy,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,JAM,1984-12-08,1986-05-01,1990-02-28,Jamaica,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,KEN,1984-12-08,1986-05-01,1990-02-28,Kenya,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,KIR,1984-12-08,1986-05-01,1990-02-28,Kiribati,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,KNA,1984-12-08,1986-05-01,1990-02-28,St. Kitts and Nevis,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,LBR,1984-12-08,1986-05-01,1990-02-28,Liberia,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,LCA,1984-12-08,1986-05-01,1990-02-28,St. Lucia,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,LSO,1984-12-08,1986-05-01,1990-02-28,Lesotho,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,LUX,1984-12-08,1986-05-01,1990-02-28,Luxembourg,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MDG,1984-12-08,1986-05-01,1990-02-28,Madagascar,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MLI,1984-12-08,1986-05-01,1990-02-28,Mali,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MOZ,1984-12-08,1986-05-01,1990-02-28,Mozambique,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MRT,1984-12-08,1986-05-01,1990-02-28,Mauritania,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MUS,1984-12-08,1986-05-01,1990-02-28,Mauritius,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,MWI,1984-12-08,1986-05-01,1990-02-28,Malawi,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,NER,1984-12-08,1986-05-01,1990-02-28,Niger,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,NGA,1984-12-08,1986-05-01,1990-02-28,Nigeria,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,NLD,1984-12-08,1986-05-01,1990-02-28,Netherlands,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,PNG,1984-12-08,1986-05-01,1990-02-28,Papua New Guinea,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,RWA,1984-12-08,1986-05-01,1990-02-28,Rwanda,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SDN,1984-12-08,1986-05-01,1990-02-28,Sudan,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SEN,1984-12-08,1986-05-01,1990-02-28,Senegal,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SLB,1984-12-08,1986-05-01,1990-02-28,Solomon Islands,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SLE,1984-12-08,1986-05-01,1990-02-28,Sierra Leone,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SOM,1984-12-08,1986-05-01,1990-02-28,Somalia,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,STP,1984-12-08,1986-05-01,1990-02-28,Sao Tome and Principe,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SUR,1984-12-08,1986-05-01,1990-02-28,Suriname,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SWZ,1984-12-08,1986-05-01,1990-02-28,Eswatini,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,SYC,1984-12-08,1986-05-01,1990-02-28,Seychelles,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TCD,1984-12-08,1986-05-01,1990-02-28,Chad,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TGO,1984-12-08,1986-05-01,1990-02-28,Togo,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TON,1984-12-08,1986-05-01,1990-02-28,Tonga,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TTO,1984-12-08,1986-05-01,1990-02-28,Trinidad and Tobago,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TUV,1984-12-08,1986-05-01,1990-02-28,Tuvalu,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
LOME_1984O3,LOME_1984O3,Lome 3,1984-12-08,TZA,1984-12-08,1986-05-01,1990-02-28,Tanzania,NA,586,1984-12-08,NA,1986-05-01,1990-02-28,,Anders,
